NF_SSB_dB (fin1=7e+09) X,NF_SSB_dB (fin1=7e+09) Y
1145000000,10.71390203105202
1146000000,10.71427841633472
1147000000,10.71465481610217
1148000000,10.71503123032255
1149000000,10.7154076589905
1150000000,10.715784102099
1151000000,10.71616055965531
1152000000,10.71653703161759
1153000000,10.71691351792158
1154000000,10.71729001869525
1155000000,10.71766653376448
1156000000,10.71804306321782
1157000000,10.71841960707141
1158000000,10.71879616521398
1159000000,10.71917273769414
1160000000,10.71954932451166
1161000000,10.71992592554443
1162000000,10.72030254093419
1163000000,10.72067917057282
1164000000,10.72105581448738
1165000000,10.72143247263596
1166000000,10.7218091450319
1167000000,10.72218583169964
1168000000,10.72256253250896
1169000000,10.72293924752443
1170000000,10.72331597673679
1171000000,10.72369272014618
1172000000,10.72406947768559
1173000000,10.72444624939188
1174000000,10.72482303524486
1175000000,10.72519983520736
1176000000,10.72557664930858
1177000000,10.72595347751269
1178000000,10.72633031975794
1179000000,10.72670717614717
1180000000,10.72708404655334
1181000000,10.72746093104245
1182000000,10.7278378295839
1183000000,10.72821474210861
1184000000,10.72859166867056
1185000000,10.72896860925485
1186000000,10.72934556381902
1187000000,10.72972253236106
1188000000,10.73009951488364
1189000000,10.73047651137177
1190000000,10.73085352179402
1191000000,10.7312305461682
1192000000,10.73160758443723
1193000000,10.73198463662387
1194000000,10.73236170270185
1195000000,10.73273878268227
1196000000,10.73311587653174
1197000000,10.73349298424903
1198000000,10.73387010583024
1199000000,10.73424724124278
1200000000,10.73462439046234
1201000000,10.73500155350857
1202000000,10.73537873038575
1203000000,10.73575592102199
1204000000,10.73613312542516
1205000000,10.73651034364605
1206000000,10.73688757564296
1207000000,10.73726482130819
1208000000,10.73764208076052
1209000000,10.73801935393152
1210000000,10.73839664080251
1211000000,10.7387739413598
1212000000,10.73915125563726
1213000000,10.73952858356633
1214000000,10.7399059251983
1215000000,10.74028328045911
1216000000,10.74066064938102
1217000000,10.74103803189788
1218000000,10.74141542804106
1219000000,10.7417928378615
1220000000,10.74217026118064
1221000000,10.74254769814616
1222000000,10.74292514865877
1223000000,10.74330261273986
1224000000,10.74368009037118
1225000000,10.74405758160345
1226000000,10.74443508632018
1227000000,10.74481260450559
1228000000,10.74519013624722
1229000000,10.74556768146458
1230000000,10.74594524018694
1231000000,10.74632281237951
1232000000,10.74670039805494
1233000000,10.74707799712941
1234000000,10.74745560965503
1235000000,10.74783323565403
1236000000,10.74821087503493
1237000000,10.74858852782704
1238000000,10.74896619402248
1239000000,10.74934387359322
1240000000,10.74972156653765
1241000000,10.75009927283221
1242000000,10.75047699250739
1243000000,10.75085472551092
1244000000,10.75123247183634
1245000000,10.75161023147485
1246000000,10.75198800449571
1247000000,10.75236579067888
1248000000,10.75274359021956
1249000000,10.75312140301642
1250000000,10.75349922908153
1251000000,10.75387706841085
1252000000,10.75425492095813
1253000000,10.75463278676052
1254000000,10.75501066576906
1255000000,10.75538855803745
1256000000,10.75576646341315
1257000000,10.75614438204864
1258000000,10.75652231382462
1259000000,10.75690025875815
1260000000,10.75727821687569
1261000000,10.75765618809126
1262000000,10.75803417251043
1263000000,10.75841217000288
1264000000,10.75879018061399
1265000000,10.75916820429761
1266000000,10.75954624109393
1267000000,10.7599242909925
1268000000,10.7603023539382
1269000000,10.76068042999863
1270000000,10.76105851899827
1271000000,10.76143662108623
1272000000,10.76181473624502
1273000000,10.76219286432905
1274000000,10.76257100549977
1275000000,10.7629491596107
1276000000,10.76332732672745
1277000000,10.76370550681657
1278000000,10.76408369984946
1279000000,10.76446190587034
1280000000,10.7648401248132
1281000000,10.7652183566653
1282000000,10.76559660148803
1283000000,10.76597485916696
1284000000,10.76635312978243
1285000000,10.76673141326851
1286000000,10.76710970963556
1287000000,10.76748801885025
1288000000,10.76786634095931
1289000000,10.76824467592024
1290000000,10.76862302369241
1291000000,10.76900138428948
1292000000,10.76937975768003
1293000000,10.76975814389841
1294000000,10.77013654294069
1295000000,10.7705149547167
1296000000,10.77089337929898
1297000000,10.77127181664497
1298000000,10.77165026675092
1299000000,10.77202872957928
1300000000,10.77240720513568
1301000000,10.77278569348258
1302000000,10.77316419444897
1303000000,10.77354270821602
1304000000,10.77392123453785
1305000000,10.77429977362906
1306000000,10.77467832535271
1307000000,10.7750568897888
1308000000,10.77543546684968
1309000000,10.77581405653185
1310000000,10.77619265888359
1311000000,10.77657127387742
1312000000,10.77694990139009
1313000000,10.77732854158185
1314000000,10.77770719430113
1315000000,10.77808585962291
1316000000,10.77846453756507
1317000000,10.77884322801384
1318000000,10.77922193102527
1319000000,10.77960064658634
1320000000,10.77997937461608
1321000000,10.78035811525242
1322000000,10.7807368683074
1323000000,10.78111563390209
1324000000,10.78149441207616
1325000000,10.78187320255051
1326000000,10.78225200562496
1327000000,10.78263082112187
1328000000,10.78300964909693
1329000000,10.78338848944034
1330000000,10.78376734228245
1331000000,10.78414620745713
1332000000,10.78452508508931
1333000000,10.78490397512152
1334000000,10.78528287758634
1335000000,10.78566179240171
1336000000,10.78604071951882
1337000000,10.78641965906123
1338000000,10.78679861092237
1339000000,10.78717757517251
1340000000,10.78755655169773
1341000000,10.78793554058012
1342000000,10.78831454172967
1343000000,10.78869355520828
1344000000,10.78907258098863
1345000000,10.78945161903004
1346000000,10.78983066931061
1347000000,10.79020973186993
1348000000,10.79058880673925
1349000000,10.79096789376956
1350000000,10.79134699305782
1351000000,10.79172610457741
1352000000,10.79210522832527
1353000000,10.79248436427678
1354000000,10.79286351232504
1355000000,10.79324267263648
1356000000,10.79362184511762
1357000000,10.79400102976648
1358000000,10.79438022654643
1359000000,10.79475943545652
1360000000,10.79513865651844
1361000000,10.79551788970548
1362000000,10.79589713497947
1363000000,10.7962763923755
1364000000,10.79665566186983
1365000000,10.79703494343748
1366000000,10.79741423711717
1367000000,10.7977935428432
1368000000,10.79817286059235
1369000000,10.79855219040734
1370000000,10.79893153227729
1371000000,10.79931088615413
1372000000,10.79969025201652
1373000000,10.80006962995043
1374000000,10.80044901986058
1375000000,10.80082842173688
1376000000,10.80120783559427
1377000000,10.80158726147227
1378000000,10.80196669921806
1379000000,10.80234614897587
1380000000,10.80272561071853
1381000000,10.8031050842677
1382000000,10.80348456978346
1383000000,10.80386406727665
1384000000,10.80424357663093
1385000000,10.80462309782635
1386000000,10.80500263098764
1387000000,10.8053821759543
1388000000,10.80576173281137
1389000000,10.80614130151831
1390000000,10.80652088211406
1391000000,10.80690047449998
1392000000,10.80728007876565
1393000000,10.80765969477414
1394000000,10.8080393225979
1395000000,10.80841896224115
1396000000,10.80879861368213
1397000000,10.80917827689881
1398000000,10.80955795183653
1399000000,10.80993763858779
1400000000,10.81031733708165
1401000000,10.81069704736163
1402000000,10.81107676928448
1403000000,10.81145650299029
1404000000,10.81183624835024
1405000000,10.81221600545855
1406000000,10.81259577424561
1407000000,10.81297555471097
1408000000,10.8133553468802
1409000000,10.81373515072289
1410000000,10.81411496618728
1411000000,10.8144947933525
1412000000,10.81487463207981
1413000000,10.81525448247475
1414000000,10.81563434447243
1415000000,10.81601421805962
1416000000,10.81639410332012
1417000000,10.8167740001422
1418000000,10.81715390851689
1419000000,10.81753382848509
1420000000,10.81791376002739
1421000000,10.81829370312315
1422000000,10.81867365771798
1423000000,10.81905362396847
1424000000,10.81943360160929
1425000000,10.81981359079585
1426000000,10.8201935915775
1427000000,10.82057360372851
1428000000,10.8209536274558
1429000000,10.82133366268405
1430000000,10.82171370930349
1431000000,10.82209376739618
1432000000,10.82247383707742
1433000000,10.82285391805123
1434000000,10.8232340104514
1435000000,10.82361411433731
1436000000,10.8239942296506
1437000000,10.82437435631368
1438000000,10.82475449442111
1439000000,10.82513464392379
1440000000,10.82551480484705
1441000000,10.82589497705096
1442000000,10.82627516062555
1443000000,10.82665535556665
1444000000,10.82703556184655
1445000000,10.82741577949355
1446000000,10.8277960084152
1447000000,10.82817624870561
1448000000,10.82855650026554
1449000000,10.82893676314438
1450000000,10.82931703735232
1451000000,10.82969732275252
1452000000,10.83007761945087
1453000000,10.83045792743374
1454000000,10.83083824663667
1455000000,10.8312185770923
1456000000,10.83159891882762
1457000000,10.83197927175415
1458000000,10.83235963585661
1459000000,10.83274001125853
1460000000,10.83312039775756
1461000000,10.83350079548462
1462000000,10.83388120442672
1463000000,10.8342616245021
1464000000,10.83464205574967
1465000000,10.83502249814128
1466000000,10.83540295168049
1467000000,10.8357834163273
1468000000,10.83616389215744
1469000000,10.83654437907108
1470000000,10.83692487713055
1471000000,10.83730538621254
1472000000,10.83768590643856
1473000000,10.83806643774158
1474000000,10.8384469801169
1475000000,10.83882753356482
1476000000,10.83920809800574
1477000000,10.83958867356011
1478000000,10.83996926012022
1479000000,10.84034985769446
1480000000,10.84073046632638
1481000000,10.84111108591959
1482000000,10.84149171651483
1483000000,10.84187235814968
1484000000,10.84225301073853
1485000000,10.84263367429804
1486000000,10.84301434884786
1487000000,10.8433950342756
1488000000,10.84377573073607
1489000000,10.84415643811028
1490000000,10.84453715642823
1491000000,10.84491788563941
1492000000,10.84529862576766
1493000000,10.84567937677591
1494000000,10.8460601387382
1495000000,10.84644091155901
1496000000,10.84682169522534
1497000000,10.84720248985246
1498000000,10.84758329520042
1499000000,10.84796411146768
1500000000,10.84834493856547
1501000000,10.84872577649357
1502000000,10.84910662534834
1503000000,10.84948748480924
1504000000,10.84986835519719
1505000000,10.85024923635236
1506000000,10.85063012829885
1507000000,10.85101103107346
1508000000,10.85139194457723
1509000000,10.85177286884382
1510000000,10.85215380390322
1511000000,10.85253474972036
1512000000,10.85291570616229
1513000000,10.85329667334547
1514000000,10.85367765131375
1515000000,10.85405863994798
1516000000,10.85443963936844
1517000000,10.85482064931457
1518000000,10.85520167006481
1519000000,10.85558270145295
1520000000,10.8559637435006
1521000000,10.85634479623586
1522000000,10.85672585959562
1523000000,10.85710693362349
1524000000,10.85748801821414
1525000000,10.85786911352633
1526000000,10.85825021933605
1527000000,10.85863133584406
1528000000,10.85901246287375
1529000000,10.85939360052117
1530000000,10.859774748757
1531000000,10.86015590759138
1532000000,10.86053707693074
1533000000,10.86091825681559
1534000000,10.86129944731427
1535000000,10.8616806482706
1536000000,10.86206185979239
1537000000,10.86244308177661
1538000000,10.86282431433372
1539000000,10.86320555738423
1540000000,10.86358681087687
1541000000,10.86396807488086
1542000000,10.86434934935965
1543000000,10.86473063429278
1544000000,10.86511192970945
1545000000,10.86549323551208
1546000000,10.86587455181967
1547000000,10.86625587859414
1548000000,10.86663721565621
1549000000,10.86701856321521
1550000000,10.86739992115516
1551000000,10.86778128951694
1552000000,10.86816266826194
1553000000,10.86854405735548
1554000000,10.86892545686085
1555000000,10.86930686672322
1556000000,10.86968828686467
1557000000,10.87006971744832
1558000000,10.87045115828526
1559000000,10.87083260952972
1560000000,10.87121407102724
1561000000,10.87159554285534
1562000000,10.87197702500479
1563000000,10.87235851739342
1564000000,10.87274002010306
1565000000,10.87312153301423
1566000000,10.87350305629826
1567000000,10.87388458979677
1568000000,10.87426613353344
1569000000,10.87464768750746
1570000000,10.87502925171192
1571000000,10.87541082620371
1572000000,10.87579241079223
1573000000,10.87617400567415
1574000000,10.87655561071387
1575000000,10.87693722603496
1576000000,10.87731885143872
1577000000,10.87770048704141
1578000000,10.87808213282011
1579000000,10.87846378878372
1580000000,10.87884545484684
1581000000,10.87922713100989
1582000000,10.87960881735013
1583000000,10.87999051382644
1584000000,10.88037222037579
1585000000,10.8807539370436
1586000000,10.88113566379783
1587000000,10.88151740063179
1588000000,10.88189914757965
1589000000,10.88228090464234
1590000000,10.88266267162357
1591000000,10.88304444875571
1592000000,10.88342623591732
1593000000,10.88380803309803
1594000000,10.88418984036316
1595000000,10.88457165761359
1596000000,10.88495348481123
1597000000,10.88533532214626
1598000000,10.88571716931336
1599000000,10.88609902658859
1600000000,10.88648089373521
1601000000,10.88686277092654
1602000000,10.88724465805423
1603000000,10.88762655515206
1604000000,10.88800846215415
1605000000,10.88839037910492
1606000000,10.88877230602184
1607000000,10.8891542428389
1608000000,10.88953618958654
1609000000,10.88991814611402
1610000000,10.89030011264102
1611000000,10.89068208902211
1612000000,10.8910640752634
1613000000,10.89144607137837
1614000000,10.89182807744239
1615000000,10.89221009324569
1616000000,10.89259211897763
1617000000,10.89297415438507
1618000000,10.89335619968766
1619000000,10.8937382548666
1620000000,10.89412031977725
1621000000,10.89450239459508
1622000000,10.89488447908991
1623000000,10.89526657339775
1624000000,10.8956486774909
1625000000,10.89603079136823
1626000000,10.89641291507131
1627000000,10.89679504835852
1628000000,10.89717719146504
1629000000,10.8975593442876
1630000000,10.89794150683881
1631000000,10.89832367915579
1632000000,10.89870586107776
1633000000,10.89908805282985
1634000000,10.89947025411174
1635000000,10.89985246517577
1636000000,10.90023468589013
1637000000,10.90061691631198
1638000000,10.90099915629553
1639000000,10.90138140604166
1640000000,10.90176366536715
1641000000,10.90214593430881
1642000000,10.90252821289812
1643000000,10.90291050104252
1644000000,10.90329279887582
1645000000,10.90367510627743
1646000000,10.90405742323479
1647000000,10.90443974986711
1648000000,10.90482208593977
1649000000,10.90520443164322
1650000000,10.90558678691889
1651000000,10.90596915165855
1652000000,10.90635152600689
1653000000,10.90673390987763
1654000000,10.9071163032752
1655000000,10.90749870620289
1656000000,10.90788111859043
1657000000,10.90826354048831
1658000000,10.90864597186407
1659000000,10.90902841278436
1660000000,10.90941086310369
1661000000,10.9097933229503
1662000000,10.91017579218049
1663000000,10.91055827093341
1664000000,10.91094075902694
1665000000,10.91132325663783
1666000000,10.91170576366872
1667000000,10.91208828002805
1668000000,10.91247080585831
1669000000,10.91285334109308
1670000000,10.91323588563959
1671000000,10.91361843972606
1672000000,10.91400100300655
1673000000,10.91438357572645
1674000000,10.91476615776559
1675000000,10.91514874921156
1676000000,10.91553134999996
1677000000,10.91591396007853
1678000000,10.91629657944955
1679000000,10.91667920818837
1680000000,10.9170618462336
1681000000,10.91744449353841
1682000000,10.9178271501412
1683000000,10.91820981612967
1684000000,10.9185924913409
1685000000,10.91897517564662
1686000000,10.91935786930549
1687000000,10.91974057228891
1688000000,10.92012328444019
1689000000,10.92050600584188
1690000000,10.92088873649604
1691000000,10.92127147627259
1692000000,10.92165422532493
1693000000,10.92203698359726
1694000000,10.92241975098013
1695000000,10.92280252758372
1696000000,10.92318531337511
1697000000,10.92356810835384
1698000000,10.92395091243393
1699000000,10.92433372574842
1700000000,10.92471654808162
1701000000,10.925099379598
1702000000,10.92548222022346
1703000000,10.92586507000874
1704000000,10.92624792894379
1705000000,10.92663079680479
1706000000,10.92701367391482
1707000000,10.92739656000739
1708000000,10.92777945523106
1709000000,10.92816235949649
1710000000,10.9285452729417
1711000000,10.92892819518875
1712000000,10.9293111266186
1713000000,10.92969406708634
1714000000,10.93007701653338
1715000000,10.93045997500139
1716000000,10.93084294247725
1717000000,10.93122591897107
1718000000,10.93160890447817
1719000000,10.93199189892684
1720000000,10.93237490235598
1721000000,10.93275791476832
1722000000,10.93314093615404
1723000000,10.93352396643889
1724000000,10.93390700568877
1725000000,10.934290053879
1726000000,10.93467311102948
1727000000,10.93505617704077
1728000000,10.93543925193832
1729000000,10.93582233582477
1730000000,10.93620542853235
1731000000,10.93658853010644
1732000000,10.93697164061681
1733000000,10.93735475999087
1734000000,10.93773788818146
1735000000,10.93812102526313
1736000000,10.93850417112408
1737000000,10.93888732585884
1738000000,10.93927048940674
1739000000,10.93965366183619
1740000000,10.9400368429822
1741000000,10.94042003302707
1742000000,10.94080323178527
1743000000,10.94118643945596
1744000000,10.94156965569013
1745000000,10.94195288080894
1746000000,10.94233611463429
1747000000,10.94271935730102
1748000000,10.94310260870987
1749000000,10.94348586877373
1750000000,10.94386913760836
1751000000,10.94425241518182
1752000000,10.94463570137658
1753000000,10.94501899644379
1754000000,10.94540229999457
1755000000,10.94578561234041
1756000000,10.94616893337242
1757000000,10.94655226309412
1758000000,10.94693560141003
1759000000,10.94731894838303
1760000000,10.94770230405957
1761000000,10.94808566832311
1762000000,10.94846904128407
1763000000,10.94885242275484
1764000000,10.9492358129416
1765000000,10.9496192116976
1766000000,10.95000261905718
1767000000,10.95038603501005
1768000000,10.95076945948606
1769000000,10.95115289255851
1770000000,10.95153633417506
1771000000,10.95191978441801
1772000000,10.95230324316692
1773000000,10.95268671042658
1774000000,10.95307018630651
1775000000,10.95345367059956
1776000000,10.95383716348849
1777000000,10.95422066480876
1778000000,10.95460417464192
1779000000,10.95498769297444
1780000000,10.95537121979999
1781000000,10.95575475516968
1782000000,10.95613829891887
1783000000,10.95652185112951
1784000000,10.9569054117875
1785000000,10.95728898090703
1786000000,10.95767255838853
1787000000,10.95805614442565
1788000000,10.95843973872645
1789000000,10.95882334150498
1790000000,10.9592069527188
1791000000,10.95959057230489
1792000000,10.95997420030247
1793000000,10.9603578366058
1794000000,10.96074148126895
1795000000,10.96112513437525
1796000000,10.96150879574407
1797000000,10.96189246549861
1798000000,10.96227614359993
1799000000,10.96265983000102
1800000000,10.96304352468196
1801000000,10.96342722772453
1802000000,10.96381093905287
1803000000,10.96419465873243
1804000000,10.96457838661192
1805000000,10.96496212276778
1806000000,10.96534586727935
1807000000,10.96572961996286
1808000000,10.96611338093393
1809000000,10.96649715015531
1810000000,10.9668809277398
1811000000,10.96726471327333
1812000000,10.96764850721738
1813000000,10.96803230927954
1814000000,10.96841611963698
1815000000,10.96879993817902
1816000000,10.96918376479697
1817000000,10.96956759968299
1818000000,10.96995144266738
1819000000,10.97033529389126
1820000000,10.97071915323819
1821000000,10.97110302081712
1822000000,10.97148689641451
1823000000,10.97187078012294
1824000000,10.97225467205236
1825000000,10.97263857200893
1826000000,10.97302248012325
1827000000,10.97340639643145
1828000000,10.9737903206095
1829000000,10.97417425300103
1830000000,10.97455819345837
1831000000,10.97494214191189
1832000000,10.97532609847501
1833000000,10.97571006309918
1834000000,10.97609403579599
1835000000,10.97647801650832
1836000000,10.97686200510377
1837000000,10.97724600190104
1838000000,10.97763000660173
1839000000,10.97801401930956
1840000000,10.97839804002591
1841000000,10.97878206877295
1842000000,10.97916610537522
1843000000,10.97955015003619
1844000000,10.97993420265962
1845000000,10.98031826315115
1846000000,10.98070233171977
1847000000,10.98108640805071
1848000000,10.98147049239157
1849000000,10.98185458469456
1850000000,10.98223868491696
1851000000,10.98262279305765
1852000000,10.98300690892857
1853000000,10.98339103273996
1854000000,10.98377516449529
1855000000,10.9841593040309
1856000000,10.98454345147025
1857000000,10.98492760681142
1858000000,10.98531176994404
1859000000,10.98569594092064
1860000000,10.98608011973879
1861000000,10.98646430635122
1862000000,10.98684767280623
1863000000,10.98723270310188
1864000000,10.98761691309179
1865000000,10.98800113091341
1866000000,10.98838535651762
1867000000,10.98876958991405
1868000000,10.98915383100397
1869000000,10.98953807992271
1870000000,10.98992233651865
1871000000,10.99030660093795
1872000000,10.99069087297866
1873000000,10.99107515284347
1874000000,10.99145944038109
1875000000,10.99184373564464
1876000000,10.99222803863004
1877000000,10.992612349192
1878000000,10.99299666746927
1879000000,10.99338099344889
1880000000,10.99376532709974
1881000000,10.99414966841703
1882000000,10.99453401736004
1883000000,10.99491837392065
1884000000,10.99530273816512
1885000000,10.99568710996452
1886000000,10.9960714894638
1887000000,10.99645587658122
1888000000,10.99684027116417
1889000000,10.99722467345292
1890000000,10.99760908326329
1891000000,10.99799350066048
1892000000,10.99837792564107
1893000000,10.99876235831912
1894000000,10.99914679829032
1895000000,10.99953124586191
1896000000,10.99991570107631
1897000000,11.00030016377589
1898000000,11.00068463397289
1899000000,11.00106911170893
1900000000,11.00145359687777
1901000000,11.00183808955882
1902000000,11.00222258981588
1903000000,11.00260709745264
1904000000,11.00299161253048
1905000000,11.00337613515144
1906000000,11.00376066517407
1907000000,11.00414520279558
1908000000,11.00452974759284
1909000000,11.00491429997826
1910000000,11.00529885972631
1911000000,11.00568342690947
1912000000,11.00606800153511
1913000000,11.0064525835228
1914000000,11.00683717283242
1915000000,11.00722176966855
1916000000,11.00760637372034
1917000000,11.00799098517997
1918000000,11.00837560406489
1919000000,11.00876023023731
1920000000,11.00914486369967
1921000000,11.00952950455756
1922000000,11.00991415272365
1923000000,11.01029880823099
1924000000,11.01068347102256
1925000000,11.01106814111207
1926000000,11.0114528185138
1927000000,11.01183750318627
1928000000,11.0122221950679
1929000000,11.01260689431837
1930000000,11.01299160079523
1931000000,11.01337631443966
1932000000,11.01376103536528
1933000000,11.01414576351667
1934000000,11.01453049908141
1935000000,11.01491524164621
1936000000,11.01529999131184
1937000000,11.01568474833507
1938000000,11.01606951258627
1939000000,11.01645428394103
1940000000,11.01683906244882
1941000000,11.01722384816644
1942000000,11.01760864113007
1943000000,11.01799255716182
1944000000,11.01837824829575
1945000000,11.01876306266731
1946000000,11.01914788404372
1947000000,11.01953271260077
1948000000,11.01991754831006
1949000000,11.02030239101883
1950000000,11.02068724085451
1951000000,11.02107209782201
1952000000,11.02145696188166
1953000000,11.02184183295078
1954000000,11.02222671107326
1955000000,11.02261159632499
1956000000,11.0229964885838
1957000000,11.02338138781246
1958000000,11.02376629418105
1959000000,11.02415120742178
1960000000,11.02453612775615
1961000000,11.02492105514195
1962000000,11.02530598942065
1963000000,11.02569093072943
1964000000,11.02607587905373
1965000000,11.02646083429546
1966000000,11.02684579655884
1967000000,11.02723076571904
1968000000,11.02761574189005
1969000000,11.02800072491863
1970000000,11.02838571491204
1971000000,11.02877071184484
1972000000,11.02915571567961
1973000000,11.0295407264569
1974000000,11.02992574404868
1975000000,11.03031076857875
1976000000,11.03069579996817
1977000000,11.03108083823796
1978000000,11.03146588345638
1979000000,11.0318509354555
1980000000,11.03223599448985
1981000000,11.03262105990198
1982000000,11.03300613239171
1983000000,11.03339121173286
1984000000,11.03377629787263
1985000000,11.03416139092876
1986000000,11.03454649057801
1987000000,11.03493159718877
1988000000,11.0353167105718
1989000000,11.03570183062212
1990000000,11.03608695747117
1991000000,11.03647209112225
1992000000,11.03685723142958
1993000000,11.03724237854608
1994000000,11.03762753241715
1995000000,11.0380126930957
1996000000,11.03839786025934
1997000000,11.03878303429406
1998000000,11.03916821500028
1999000000,11.0395534025153
2000000000,11.03993859652797
2001000000,11.04032287171146
2002000000,11.04070900460313
2003000000,11.04109421868836
2004000000,11.04147943942596
2005000000,11.0418646669368
2006000000,11.0422499008199
2007000000,11.04263514148114
2008000000,11.04302038869372
2009000000,11.04340564255021
2010000000,11.04379090298756
2011000000,11.04417617008814
2012000000,11.04456144368239
2013000000,11.04494672406722
2014000000,11.04533201076714
2015000000,11.04571730401476
2016000000,11.04610260396633
2017000000,11.04648791037893
2018000000,11.04687322347632
2019000000,11.04725854306633
2020000000,11.04764386889194
2021000000,11.04802920142562
2022000000,11.04841454044934
2023000000,11.04879988610973
2024000000,11.04918523806952
2025000000,11.04957059658758
2026000000,11.04995596151947
2027000000,11.05034133301789
2028000000,11.05072671096004
2029000000,11.05111209537776
2030000000,11.0514974860645
2031000000,11.05188288321065
2032000000,11.05226828692571
2033000000,11.05265369689606
2034000000,11.05303911334714
2035000000,11.05342453618715
2036000000,11.05380996536614
2037000000,11.05419540099286
2038000000,11.05458084298735
2039000000,11.05496629134476
2040000000,11.05535174598714
2041000000,11.0557372070606
2042000000,11.05612267443913
2043000000,11.05650814823863
2044000000,11.05689362822886
2045000000,11.05727911462029
2046000000,11.05766460726425
2047000000,11.05805010627381
2048000000,11.05843561141017
2049000000,11.05882112302675
2050000000,11.05920664081586
2051000000,11.05959216482392
2052000000,11.05997769533262
2053000000,11.0603632318007
2054000000,11.06074877457179
2055000000,11.06113432378896
2056000000,11.06151987895379
2057000000,11.0619054404171
2058000000,11.0622910081202
2059000000,11.06267658199694
2060000000,11.06306216207585
2061000000,11.06344774831997
2062000000,11.06383334077067
2063000000,11.06421893937321
2064000000,11.06460454416832
2065000000,11.06499015508571
2066000000,11.06537577218823
2067000000,11.06576139533167
2068000000,11.066147024701
2069000000,11.06653266009039
2070000000,11.06691830161238
2071000000,11.06730394939672
2072000000,11.06768960301273
2073000000,11.06807526282306
2074000000,11.06846092873881
2075000000,11.06884660071011
2076000000,11.06923227872466
2077000000,11.06961796280425
2078000000,11.07000365290062
2079000000,11.07038934916427
2080000000,11.0707750512188
2081000000,11.07116075938551
2082000000,11.0715464736197
2083000000,11.07193219377696
2084000000,11.0723179200142
2085000000,11.07270365217959
2086000000,11.07308939038662
2087000000,11.07347513456955
2088000000,11.07386088457726
2089000000,11.07424664062544
2090000000,11.07463240276399
2091000000,11.07501817050282
2092000000,11.07540394434953
2093000000,11.07578972407397
2094000000,11.07617550978595
2095000000,11.07656130139398
2096000000,11.07694709881929
2097000000,11.07733290219047
2098000000,11.07771871148483
2099000000,11.07810452653176
2100000000,11.07849034753806
2101000000,11.07887617433699
2102000000,11.0792620069331
2103000000,11.07964784551866
2104000000,11.08003368977844
2105000000,11.08041953999184
2106000000,11.08080539595161
2107000000,11.08119125769787
2108000000,11.08157712524295
2109000000,11.08196299856086
2110000000,11.08234887775847
2111000000,11.0827347625346
2112000000,11.08312065339217
2113000000,11.0835065497228
2114000000,11.08389245175586
2115000000,11.08427835970086
2116000000,11.08466427323851
2117000000,11.08505019267685
2118000000,11.08543611764906
2119000000,11.0858220484943
2120000000,11.08620798480479
2121000000,11.08659392698622
2122000000,11.08697987479442
2123000000,11.08736582826443
2124000000,11.08775178755209
2125000000,11.08813775220968
2126000000,11.0885237225958
2127000000,11.08890969870591
2128000000,11.08929568062687
2129000000,11.0896816677135
2130000000,11.0900676609022
2131000000,11.09045365926031
2132000000,11.09083966342126
2133000000,11.09122567314945
2134000000,11.09161168841409
2135000000,11.09199770927489
2136000000,11.09238373576567
2137000000,11.09276976773023
2138000000,11.09315580523162
2139000000,11.09354184829244
2140000000,11.09392789692472
2141000000,11.09431395103306
2142000000,11.09470001067779
2143000000,11.09508607584625
2144000000,11.0954721464717
2145000000,11.09585822261964
2146000000,11.09624430420835
2147000000,11.09663039131175
2148000000,11.09701648387851
2149000000,11.09740258179933
2150000000,11.0977886853283
2151000000,11.09817479416636
2152000000,11.09856090848165
2153000000,11.09894702815657
2154000000,11.09933315341074
2155000000,11.09971928386686
2156000000,11.10010541984672
2157000000,11.10049156113158
2158000000,11.10087770785202
2159000000,11.10126386005562
2160000000,11.10165001746483
2161000000,11.10203618026365
2162000000,11.10242234840388
2163000000,11.10280852178308
2164000000,11.10319470076132
2165000000,11.10358088478643
2166000000,11.10396707418964
2167000000,11.10435326908959
2168000000,11.10473946904029
2169000000,11.10512567446437
2170000000,11.10551188505346
2171000000,11.10589810090122
2172000000,11.10628432202325
2173000000,11.10667054841
2174000000,11.10705678002646
2175000000,11.10744301698391
2176000000,11.1078292591095
2177000000,11.10821550639315
2178000000,11.10860175894726
2179000000,11.10898801679907
2180000000,11.10937427959664
2181000000,11.10976054777537
2182000000,11.11014682108421
2183000000,11.11053309957575
2184000000,11.11091938318655
2185000000,11.11130567203182
2186000000,11.11169196602094
2187000000,11.11207826515095
2188000000,11.11246456929324
2189000000,11.11285087869497
2190000000,11.11323719304107
2191000000,11.11362351259807
2192000000,11.11400983731955
2193000000,11.1143961669506
2194000000,11.11478250180952
2195000000,11.11516884170037
2196000000,11.11555518669725
2197000000,11.11594153666468
2198000000,11.11632789179749
2199000000,11.11671425184304
2200000000,11.11710061693296
2201000000,11.11748698698964
2202000000,11.1178733621114
2203000000,11.11825974237992
2204000000,11.11864612737363
2205000000,11.11903251771272
2206000000,11.1194189126488
2207000000,11.11980531270891
2208000000,11.12019171774944
2209000000,11.12057812788352
2210000000,11.12096454280739
2211000000,11.12135096257969
2212000000,11.12173738734096
2213000000,11.12212381710593
2214000000,11.12251025166581
2215000000,11.1228966912278
2216000000,11.12328313569548
2217000000,11.12366958495209
2218000000,11.12405603918842
