leafValue( IT("/ISUP_IB/VSUP_BUFFER/MINUS") "fin1" 7e+09 )*leafValue( VT("/vdd_buffer") "fin1" 7e+09 ) X,leafValue( IT("/ISUP_IB/VSUP_BUFFER/MINUS") "fin1" 7e+09 )*leafValue( VT("/vdd_buffer") "fin1" 7e+09 ) Y
3.973239570975143e-09,0.01789594481451069
3.978542451647111e-09,0.01788436297302711
3.984793121341745e-09,0.01787211098370271
3.991651058759583e-09,0.01785679558471477
3.998650608031719e-09,0.01784329261844839
4.004598442962722e-09,0.0178376232887738
4.009989663864269e-09,0.01783439700057799
4.015285565495864e-09,0.01782824865910881
4.021739012054979e-09,0.01780844682332912
4.028737347273582e-09,0.01778539428008046
4.036158403502264e-09,0.01777141653544739
4.043078664926814e-09,0.01776218327490496
4.049434606452378e-09,0.0177468607783565
4.05564729679744e-09,0.017724217258126
4.06190905965442e-09,0.01769842490989036
4.068672583656733e-09,0.01767685538875467
4.075224595732824e-09,0.01766443639978568
4.081532164725891e-09,0.01765536911411858
4.087494650473736e-09,0.01764446900925418
4.092843039400754e-09,0.01763062951928337
4.0974221521802e-09,0.01761430048134506
4.101250311758105e-09,0.0176026047130479
4.104703594240815e-09,0.01759260885825996
4.108901212382683e-09,0.01758180622892587
4.11401373878808e-09,0.0175700295843527
4.11854877911856e-09,0.01755573584791027
4.124552554024006e-09,0.01753620146263353
4.130246451302714e-09,0.01751705501520451
4.135635009416422e-09,0.01749984559462901
4.140818119776801e-09,0.01748808719975353
4.14673724167469e-09,0.01748111582712449
4.15320828860879e-09,0.01748077542053024
4.16012996645471e-09,0.01748259939876824
4.166723816145025e-09,0.01748244399435223
4.172539804163672e-09,0.0174792348180778
4.177980336902658e-09,0.01747330027136295
4.183411747219048e-09,0.01746368810863693
4.189649218806357e-09,0.01744811902711365
4.195619554908072e-09,0.01743698010163988
4.201217567162852e-09,0.01743306317556848
4.206322165699091e-09,0.01743398828826901
4.210658699133499e-09,0.01743178936257403
4.214368318515323e-09,0.01742589080077767
4.217977029491983e-09,0.01741812360881765
4.223452811825585e-09,0.01740314902152453
4.228663310829398e-09,0.01739114371412927
4.233465924934913e-09,0.01738409279434294
4.238565213422759e-09,0.01738056249662924
4.243644182787334e-09,0.01737822374689528
4.248798609174282e-09,0.01737397523893275
4.254239631779726e-09,0.0173669390269801
4.259852493826995e-09,0.01735571438858596
4.265374365174469e-09,0.01734106829232249
4.270493428831927e-09,0.01732647314300037
4.274991933573996e-09,0.0173164786815086
4.278931082700334e-09,0.01731159771085669
4.282722727886738e-09,0.01730949225694306
4.287609815832524e-09,0.01730955334573818
4.29331013182686e-09,0.01730750123147513
4.298807654102562e-09,0.01729795558632688
4.304083366344252e-09,0.0172847809686218
4.309314357720773e-09,0.01727359621965894
4.314419447037751e-09,0.01726823603315441
4.319137913280887e-09,0.01726937431729765
4.32355680697191e-09,0.01727442253155918
4.327951596936008e-09,0.01728117299907852
4.332956424234172e-09,0.0172875515463072
4.338646229701068e-09,0.01729124021679579
4.344107372992801e-09,0.01729499970025021
4.349462811790606e-09,0.01729922072057185
4.356336744325041e-09,0.01729975228589138
4.36367017716533e-09,0.01729868813169497
4.370940704770398e-09,0.01730172558753064
4.377675849877113e-09,0.01730149949089239
4.384055257195576e-09,0.01729511818603822
4.390293714959408e-09,0.01728490859402767
4.3967429040086e-09,0.01727660587469976
4.403507048525711e-09,0.01727533054261553
4.410082575717906e-09,0.01727813297130211
4.416408446830592e-09,0.01727905560113556
4.422352610603034e-09,0.01727612656658092
4.427693839187102e-09,0.01727065862031024
4.432252649057159e-09,0.01726354329758237
4.436058324539406e-09,0.01726090393837922
4.439503600290188e-09,0.01726016119274064
4.443745110515557e-09,0.01726179842987246
4.448756419466436e-09,0.0172652543495967
4.453260588170571e-09,0.01726432934423705
4.459401321241885e-09,0.01726085175521709
4.465021353452903e-09,0.01725547574236001
4.470336863801918e-09,0.01725049433287516
4.475592058155352e-09,0.01725047400757636
4.482226450545238e-09,0.01725740737474861
4.489273544942979e-09,0.01727204609613
4.496311144588218e-09,0.0172873212620855
4.502562858417666e-09,0.01729801446776235
4.508217301014934e-09,0.01730380549686011
4.513648701743632e-09,0.01730628445134441
4.519385408872601e-09,0.01730547267641541
4.5249261835279e-09,0.01730597643230189
4.529860612538501e-09,0.01731261025944947
4.534136644457587e-09,0.01732070195823033
4.537894644944789e-09,0.01732803963465531
4.541694622069632e-09,0.01733440752246046
4.547804746462857e-09,0.01733686503256169
4.553486351995482e-09,0.01733715276558024
4.558942669003087e-09,0.01733927878484861
4.564560282720411e-09,0.01734278872376721
4.5695377562429e-09,0.01734507621001525
4.573795081530218e-09,0.01734547747362585
4.577549536331065e-09,0.01734683601091532
4.581301640148662e-09,0.01734923491412453
4.587407183136308e-09,0.01736028390395165
4.592948217486198e-09,0.01736499966326162
4.598192890728525e-09,0.01735938659469996
4.60352676026162e-09,0.01735365593146855
4.608288091077509e-09,0.0173516398959614
4.612545407394471e-09,0.01735378745242677
4.616580628821089e-09,0.01735885051538227
4.620947228653274e-09,0.01736574047882453
4.626684308924218e-09,0.01737476013451118
4.632104319164631e-09,0.01737702457980472
4.637371303724324e-09,0.01737505111881473
4.642643908412084e-09,0.01737392680306074
4.648280796532283e-09,0.01737703611354393
4.653669659423757e-09,0.01738783301167333
4.658621460409371e-09,0.01740441419441612
4.663048319925362e-09,0.01742193581482982
4.667036405294684e-09,0.01743694590929146
4.671064666349136e-09,0.01744977462305501
4.676384505546785e-09,0.01745950171970685
4.682017722634031e-09,0.01746720217850901
4.688035496830872e-09,0.01748059429999809
4.694427888497425e-09,0.0174976220778419
4.700786218035145e-09,0.01751245393947876
4.706856135213042e-09,0.01752271414640496
4.712457296224498e-09,0.01752685630121886
4.717383961627271e-09,0.01752752195290536
4.721514982366103e-09,0.01752600240662706
4.725072839322447e-09,0.01752504673970503
4.728731922265476e-09,0.01752761156984984
4.736050088151536e-09,0.01754688846438973
4.741275317629916e-09,0.0175592830711693
4.746384160241796e-09,0.01756765638162473
4.751829213104997e-09,0.0175757981250924
4.756657973376084e-09,0.0175807438292659
4.761101470692486e-09,0.0175843043323266
4.765347398105992e-09,0.01758844848333509
4.769741833217559e-09,0.0175933709297031
4.775787320362382e-09,0.01760288401827016
4.783592817155727e-09,0.01760676892339334
4.790566165102398e-09,0.01760473010535151
4.796725584654899e-09,0.01760498433743774
4.802271980618743e-09,0.01761416237481253
4.807344997401805e-09,0.01763199461793474
4.812900650184926e-09,0.01765608822123825
4.818772264667697e-09,0.01767830000664693
4.824422572016083e-09,0.01769274230620312
4.829697750278977e-09,0.01770322995279128
4.834355079535928e-09,0.01771393604481515
4.838352528610666e-09,0.01772374643553063
4.842022377166248e-09,0.01773342039106662
4.846291408076761e-09,0.01774432265688862
4.852480695611277e-09,0.01775706752819938
4.857962983783625e-09,0.01777377212199211
4.863928931737179e-09,0.01779756357292342
4.870411010760582e-09,0.01781970726908803
4.876543513608295e-09,0.01783235780403311
4.882303130543504e-09,0.0178395467193354
4.88750433500448e-09,0.01784418969013364
4.891917499067508e-09,0.01784759447541752
4.895648949791524e-09,0.01785060835922619
4.899155592017236e-09,0.01785600622445892
4.903990116906725e-09,0.01786853491589677
4.908964282485281e-09,0.01788342506318139
4.913640332500383e-09,0.01789547881580425
4.919630797924605e-09,0.01791053647589864
4.925527879052479e-09,0.01791721103284133
4.931455451626242e-09,0.01791769020450073
4.937292097179351e-09,0.01791894340801659
4.944067764600015e-09,0.01792721200349568
4.951779625804125e-09,0.0179456569028491
4.958775847408536e-09,0.01795825956983331
4.964829811843448e-09,0.01796640882826598
4.970238238990573e-09,0.01797568721023444
4.975338036717022e-09,0.01798910036749936
4.981387450951696e-09,0.01800905105206291
4.987560261391827e-09,0.01803032807959875
4.993651130756055e-09,0.0180511684583273
4.996825565378028e-09,0.0180652367413977
5e-09,0.01807739865967061
