leafValue( IT("/ISUP_IB/VSUP_MIXER/MINUS") "fin1" 7e+09 )*leafValue( VT("/vdd_mixer") "fin1" 7e+09 ) X,leafValue( IT("/ISUP_IB/VSUP_MIXER/MINUS") "fin1" 7e+09 )*leafValue( VT("/vdd_mixer") "fin1" 7e+09 ) Y
3.973239570975143e-09,0.01722488409326164
3.978542451647111e-09,0.01723045085393498
3.984793121341745e-09,0.01724529001685937
3.991651058759583e-09,0.01726164809726289
3.998650608031719e-09,0.01727676278962678
4.004598442962722e-09,0.0172927617335566
4.009989663864269e-09,0.01730952045004434
4.015285565495864e-09,0.01732428726525712
4.021739012054979e-09,0.0173278590399395
4.028737347273582e-09,0.01732731453812261
4.036158403502264e-09,0.01733921187150953
4.043078664926814e-09,0.01736434688062227
4.049434606452378e-09,0.01739114769626894
4.05564729679744e-09,0.01741523164562389
4.06190905965442e-09,0.01743442879473232
4.068672583656733e-09,0.01745172305893538
4.075224595732824e-09,0.01746440769414372
4.081532164725891e-09,0.0174692919648254
4.087494650473736e-09,0.01746541250034012
4.092843039400754e-09,0.01745498330864713
4.0974221521802e-09,0.01743910933908573
4.101250311758105e-09,0.01742954786403606
4.104703594240815e-09,0.01742196230323922
4.108901212382683e-09,0.01741712825414719
4.11401373878808e-09,0.01741774314324242
4.11854877911856e-09,0.01741601265126068
4.124552554024006e-09,0.01741572988359575
4.130246451302714e-09,0.01741182152848909
4.135635009416422e-09,0.01740315430446038
4.140818119776801e-09,0.01739354445809728
4.14673724167469e-09,0.01738304349704466
4.15320828860879e-09,0.01737651734032029
4.16012996645471e-09,0.01737522561610436
4.166723816145025e-09,0.01738153228476353
4.172539804163672e-09,0.01739446882424985
4.177980336902658e-09,0.01741232392838959
4.183411747219048e-09,0.017431547041811
4.189649218806357e-09,0.01744757475000696
4.195619554908072e-09,0.0174615968075994
4.201217567162852e-09,0.01747733063006067
4.206322165699091e-09,0.01749616202723156
4.210658699133499e-09,0.01750913313478155
4.214368318515323e-09,0.01751606731305197
4.217977029491983e-09,0.01752143644341707
4.223452811825585e-09,0.01752479228287416
4.228663310829398e-09,0.01752908132379177
4.233465924934913e-09,0.01753572702614604
4.238565213422759e-09,0.01754560262695217
4.243644182787334e-09,0.01755578920405355
4.248798609174282e-09,0.01756362973444001
4.254239631779726e-09,0.01756961297098686
4.259852493826995e-09,0.01757066845450063
4.265374365174469e-09,0.0175638439314266
4.270493428831927e-09,0.01754954576468813
4.274991933573996e-09,0.01753440408272392
4.278931082700334e-09,0.01752241109252187
4.282722727886738e-09,0.01751220160278003
4.287609815832524e-09,0.01750431458167177
4.29331013182686e-09,0.01749851321908507
4.298807654102562e-09,0.01748961059597808
4.304083366344252e-09,0.01747914667010289
4.309314357720773e-09,0.01747078600180648
4.314419447037751e-09,0.01746702352895489
4.319137913280887e-09,0.01746838086460685
4.32355680697191e-09,0.0174725595780531
4.327951596936008e-09,0.01747793018830701
4.332956424234172e-09,0.0174823438878245
4.338646229701068e-09,0.01748418548803737
4.344107372992801e-09,0.01748979103541651
4.349462811790606e-09,0.01750106863239996
4.356336744325041e-09,0.01751492677095873
4.36367017716533e-09,0.01753166282690528
4.370940704770398e-09,0.01755837476962295
4.377675849877113e-09,0.01758594577927661
4.384055257195576e-09,0.01760697490698055
4.390293714959408e-09,0.0176192135088411
4.3967429040086e-09,0.01762559255662393
4.403507048525711e-09,0.01763024691849247
4.410082575717906e-09,0.01763251135612965
4.416408446830592e-09,0.01763021141467858
4.422352610603034e-09,0.0176238192679662
4.427693839187102e-09,0.01761500127840164
4.432252649057159e-09,0.01760282641714421
4.436058324539406e-09,0.01759686300503235
4.439503600290188e-09,0.01759262835304336
4.443745110515557e-09,0.01759128695756165
4.448756419466436e-09,0.0175933686171569
4.453260588170571e-09,0.01759048392370108
4.459401321241885e-09,0.01758410944189571
4.465021353452903e-09,0.01757126719762727
4.470336863801918e-09,0.01755316036121449
4.475592058155352e-09,0.01753546413903721
4.482226450545238e-09,0.01751668370463896
4.489273544942979e-09,0.01750730532952239
4.496311144588218e-09,0.01750972124315987
4.502562858417666e-09,0.01752282870173511
4.508217301014934e-09,0.01754094126852769
4.513648701743632e-09,0.01756103464455002
4.519385408872601e-09,0.01757752637486129
4.5249261835279e-09,0.01758891415403833
4.529860612538501e-09,0.01760082177419805
4.534136644457587e-09,0.01760992748000237
4.537894644944789e-09,0.01761662365355908
4.541694622069632e-09,0.01762186037699325
4.547804746462857e-09,0.01762025335444459
4.553486351995482e-09,0.01761911757891906
4.558942669003087e-09,0.01762397363558221
4.564560282720411e-09,0.01763436832245734
4.5695377562429e-09,0.01764427864536965
4.573795081530218e-09,0.01764962566945941
4.577549536331065e-09,0.01765436872127142
4.581301640148662e-09,0.01765860818537502
4.587407183136308e-09,0.0176737549969781
4.592948217486198e-09,0.01768035493592296
4.598192890728525e-09,0.01766872027198596
4.60352676026162e-09,0.01764898620404147
4.608288091077509e-09,0.01762679181814512
4.612545407394471e-09,0.01760731007349093
4.616580628821089e-09,0.01759066570711043
4.620947228653274e-09,0.01757516412299072
4.626684308924218e-09,0.01756119736170245
4.632104319164631e-09,0.01754801398695538
4.637371303724324e-09,0.01753616605497284
4.642643908412084e-09,0.01752803989994713
4.648280796532283e-09,0.01752322336039902
4.653669659423757e-09,0.01752430213616791
4.658621460409371e-09,0.01753025317598629
4.663048319925362e-09,0.01753756868004246
4.667036405294684e-09,0.01754310064218382
4.671064666349136e-09,0.01754666290202814
4.676384505546785e-09,0.01754247779435745
4.682017722634031e-09,0.0175350159204107
4.688035496830872e-09,0.01753545131685869
4.694427888497425e-09,0.01754476718265603
4.700786218035145e-09,0.01756032540084706
4.706856135213042e-09,0.01758025071963213
4.712457296224498e-09,0.01759898491177687
4.717383961627271e-09,0.01761436129298805
4.721514982366103e-09,0.01762211834294375
4.725072839322447e-09,0.01762554319936782
4.728731922265476e-09,0.01762884881664218
4.736050088151536e-09,0.01763933636918828
4.741275317629916e-09,0.01763961520444672
4.746384160241796e-09,0.01763108687241524
4.751829213104997e-09,0.01761996102091058
4.756657973376084e-09,0.01760700103669317
4.761101470692486e-09,0.01759486350179359
4.765347398105992e-09,0.01758572555430845
4.769741833217559e-09,0.01757902238800154
4.775787320362382e-09,0.01757799932999233
4.783592817155727e-09,0.01756935199401788
4.790566165102398e-09,0.01754789752395473
4.796725584654899e-09,0.01751765450397989
4.802271980618743e-09,0.01749081669783101
4.807344997401805e-09,0.01747396278078079
4.812900650184926e-09,0.017464856427738
4.818772264667697e-09,0.0174615474926505
4.824422572016083e-09,0.01746078399790192
4.829697750278977e-09,0.01746380272161364
4.834355079535928e-09,0.01747196567822945
4.838352528610666e-09,0.0174803808765371
4.842022377166248e-09,0.01748852447839661
4.846291408076761e-09,0.01749534975438619
4.852480695611277e-09,0.01749437755402266
4.857962983783625e-09,0.01749504210656407
4.863928931737179e-09,0.01750272481108088
4.870411010760582e-09,0.01751291130263159
4.876543513608295e-09,0.01752180554591361
4.882303130543504e-09,0.01753174837774947
4.88750433500448e-09,0.01754222637858191
4.891917499067508e-09,0.01755014987010866
4.895648949791524e-09,0.01755439769681899
4.899155592017236e-09,0.01755904390400958
4.903990116906725e-09,0.01756645630220885
4.908964282485281e-09,0.01757211390377735
4.913640332500383e-09,0.01757249786989248
4.919630797924605e-09,0.017572582161433
4.925527879052479e-09,0.01756271734453328
4.931455451626242e-09,0.01754247928036296
4.937292097179351e-09,0.01751768413070191
4.944067764600015e-09,0.01749024630835803
4.951779625804125e-09,0.01746695677299193
4.958775847408536e-09,0.01744324574470838
4.964829811843448e-09,0.01742103646903692
4.970238238990573e-09,0.0174050552098812
4.975338036717022e-09,0.01739774822012424
4.981387450951696e-09,0.01739691112010322
4.987560261391827e-09,0.01739953016113225
4.993651130756055e-09,0.01740211388992166
4.996825565378028e-09,0.0174086702034175
5e-09,0.01741214991833405
