NFmin_Bias (M=20) X,NFmin_Bias (M=20) Y,NFmin_Bias (M=10) X,NFmin_Bias (M=10) Y,NFmin_Bias (M=1) X,NFmin_Bias (M=1) Y
0,0.6166649449429685,0,0.5471816815701742,0,0.7263718295722921
0.011,0.6168596367784472,0.011,0.5478439884943993,0.011,0.7296999311626096
0.022,0.6174323097028538,0.022,0.5489819998660855,0.022,0.7342111209321002
0.033,0.6184912450275806,0.033,0.55073228170717,0.033,0.7402393936534625
0.044,0.6201755146584069,0.044,0.5532689872667489,0.044,0.7482021106828024
0.05500000000000001,0.6226623823290033,0.05500000000000001,0.556812237343962,0.05500000000000001,0.7586112174891744
0.066,0.6261653775557257,0.066,0.5616251571494281,0.066,0.7720747574592486
0.077,0.6309686597456597,0.077,0.5680533262292626,0.077,0.7893464887820554
0.08799999999999999,0.6374168344296177,0.08799999999999999,0.5765077156543805,0.08799999999999999,0.8112896055137125
0.09899999999999999,0.6459244909456346,0.09899999999999999,0.5874754070219956,0.09899999999999999,0.8388821919052935
0.11,0.6569830932533902,0.11,0.6015214588009753,0.11,0.8731971554710255
0.121,0.6711601469957608,0.121,0.6192818591742874,0.121,0.915366102578813
0.132,0.6890896256853483,0.132,0.6414459789904635,0.132,0.9665248157375592
0.143,0.7114500588659689,0.143,0.6687257516445205,0.143,1.027737495677657
0.154,0.7389265685383123,0.154,0.7018090329552427,0.154,1.09989417146984
0.165,0.7721531223915503,0.165,0.7412942820735291,0.165,1.183569695738304
0.176,0.8116308460659114,0.176,0.7876020436411334,0.176,1.278824149553572
0.187,0.8576167990134493,0.187,0.8408553293062858,0.187,1.384917114635458
0.198,0.90997533110149,0.198,0.9007171245329725,0.198,1.499911921566051
0.209,0.9679835058267523,0.209,0.9661734019704673,0.209,1.620180246115619
0.2200000000000001,1.030090174480651,0.2200000000000001,1.035264139429309,0.2200000000000001,1.739911452509988
0.2310000000000001,1.093656750389038,0.2310000000000001,1.104807471210501,0.2310000000000001,1.85090088948482
0.2420000000000001,1.154772324027101,0.2420000000000001,1.170247399197293,0.2420000000000001,1.943072814562176
0.2530000000000001,1.208329167622171,0.2530000000000001,1.225860348545761,0.2530000000000001,2.006153961968434
0.2640000000000001,1.248595972519948,0.2640000000000001,1.265570687365105,0.2640000000000001,2.032347644702427
0.2750000000000001,1.270397993340116,0.2750000000000001,1.284387080806399,0.2750000000000001,2.018899926739728
0.2860000000000001,1.270605937028073,0.2860000000000001,1.279957254312756,0.2860000000000001,1.969020845167176
0.2970000000000001,1.24919668909043,0.2970000000000001,1.25337387097141,0.2970000000000001,1.890543827400366
0.3080000000000001,1.209212606605416,0.3080000000000001,1.208697330354089,0.3080000000000001,1.79324770830695
0.3190000000000001,1.155645418945426,0.3190000000000001,1.151524047209173,0.3190000000000001,1.686371639781312
0.3300000000000001,1.09394659208653,0.3300000000000001,1.08745759647185,0.3300000000000001,1.577213490602152
0.3410000000000001,1.028889003634627,0.3410000000000001,1.021121200915833,0.3410000000000001,1.47079648313651
0.3520000000000001,0.9640495117325973,0.3520000000000001,0.955820344707628,0.3520000000000001,1.37016234214248
0.3630000000000002,0.9017842765842468,0.3630000000000002,0.8936386422267357,0.3630000000000002,1.276876989729486
0.3740000000000002,0.843450166401216,0.3740000000000002,0.8357123989842732,0.3740000000000002,1.191515133830271
0.3850000000000002,0.7896853600025843,0.3850000000000002,0.7825215818977986,0.3850000000000002,1.114038564973597
0.3960000000000002,0.7406565982153017,0.3960000000000002,0.7341284943133862,0.3960000000000002,1.044061230925859
0.4070000000000002,0.6962454457902874,0.4070000000000002,0.6903505073107266,0.4070000000000002,0.9810227351628514
0.4180000000000002,0.6561765083028341,0.4180000000000002,0.6508758387940503,0.4180000000000002,0.924296103844975
0.4290000000000002,0.6201005695115098,0.4290000000000002,0.6153370938831553,0.4290000000000002,0.8732515068077391
0.4400000000000002,0.5876458728706166,0.4400000000000002,0.583355748449973,0.4400000000000002,0.8272916039885625
0.4510000000000002,0.5584481093713669,0.4510000000000002,0.5545675536608407,0.4510000000000002,0.785869162202399
0.4620000000000002,0.5321666779906752,0.4620000000000002,0.5286358073759964,0.4620000000000002,0.7484938918903405
0.4730000000000003,0.5084923482595215,0.4730000000000003,0.5052571205449407,0.4730000000000003,0.7147329712026951
0.4840000000000003,0.4871496986284263,0.4840000000000003,0.4841626877721004,0.4840000000000003,0.6842080405504749
