NFmin_Bias (M=10) X,NFmin_Bias (M=10) Y,NFmin_Bias (M=20) X,NFmin_Bias (M=20) Y,NFmin_Bias (M=1) X,NFmin_Bias (M=1) Y
0.9130000000000006,0.4477392642730674,0.9130000000000006,0.4524110661478034,0.9130000000000006,0.5486788346773593
0.9240000000000006,0.4550709512251919,0.9240000000000006,0.4597578313914676,0.9240000000000006,0.5571703969305534
0.9350000000000006,0.4627622504897503,0.9350000000000006,0.4674699357738151,0.9350000000000006,0.5660645875490657
0.9460000000000006,0.4708025433821814,0.9460000000000006,0.4755367255355143,0.9460000000000006,0.5753504005695917
0.9570000000000006,0.479180622595916,0.9570000000000006,0.4839469173978799,0.9570000000000006,0.5850164576025103
0.9680000000000006,0.4878851005735617,0.9680000000000006,0.4926890229361803,0.9680000000000006,0.5950513055094296
0.9790000000000006,0.4969048166975719,0.9790000000000006,0.50175177038174,0.9790000000000006,0.6054437333302123
0.9900000000000007,0.5062292057462849,0.9900000000000007,0.5111244850528873,0.9900000000000007,0.6161830767583117
1.001000000000001,0.5158485982870271,1.001000000000001,0.5207973983190138,1.001000000000001,0.6272594825694691
1.012,0.5257544341143963,1.012,0.5307618659304842,1.012,0.6386641121876758
1.023,0.5359393805124593,1.023,0.5410104876445533,1.023,0.6503892715387436
1.034,0.5463973565370855,1.034,0.5515371298309805,1.034,0.6624284621854706
1.045,0.5571234718942274,1.045,0.5623368603431299,1.045,0.6747763555601007
1.056,0.5681138941350581,1.056,0.5734058102303475,1.056,0.687428697456518
1.067,0.5793656610596996,1.067,0.5847409800937584,1.067,0.7003821537875465
1.078,0.5908764568193942,1.078,0.5963400104921194,1.078,0.713634111134275
1.089,0.6026443706467095,1.089,0.6082009361786088,1.089,0.7271824471275746
1.1,0.6146676566894892,1.1,0.6203219433623386,1.1,0.741025286487027
