leafValue( IT("/ISUP_IB/VSUP_LO/MINUS") "fin1" 7e+09 )*leafValue( VT("/vdd_LO") "fin1" 7e+09 ) X,leafValue( IT("/ISUP_IB/VSUP_LO/MINUS") "fin1" 7e+09 )*leafValue( VT("/vdd_LO") "fin1" 7e+09 ) Y
3.973239570975143e-09,0.0128850318339187
3.978542451647111e-09,0.01288863274800154
3.984793121341745e-09,0.01289497822095848
3.991651058759583e-09,0.01289785480664101
3.998650608031719e-09,0.01289671216865513
4.004598442962722e-09,0.01289641649285272
4.009989663864269e-09,0.01289663909223576
4.015285565495864e-09,0.01289576086804709
4.021739012054979e-09,0.01288598715972446
4.028737347273582e-09,0.01287376967885033
4.036158403502264e-09,0.01286926975703015
4.043078664926814e-09,0.0128737283815746
4.049434606452378e-09,0.01287952390669343
4.05564729679744e-09,0.01288383109160067
4.06190905965442e-09,0.01288658528112369
4.068672583656733e-09,0.01289131080893027
4.075224595732824e-09,0.01289847639969129
4.081532164725891e-09,0.01290574973415634
4.087494650473736e-09,0.01291119121873094
4.092843039400754e-09,0.01291416194068887
4.0974221521802e-09,0.01291379386458116
4.101250311758105e-09,0.01291741270298239
4.104703594240815e-09,0.01292205964065836
4.108901212382683e-09,0.01293154830080918
4.11401373878808e-09,0.01294666266868934
4.11854877911856e-09,0.01295596126478347
4.124552554024006e-09,0.01296577145187281
4.130246451302714e-09,0.01296657044089767
4.135635009416422e-09,0.01295904396324586
4.140818119776801e-09,0.01294732117821135
4.14673724167469e-09,0.01293118142112805
4.15320828860879e-09,0.01291389587655115
4.16012996645471e-09,0.01289681252542076
4.166723816145025e-09,0.01288426215116344
4.172539804163672e-09,0.01287708890597329
4.177980336902658e-09,0.01287320921097504
4.183411747219048e-09,0.01287001741828469
4.189649218806357e-09,0.01286224330254879
4.195619554908072e-09,0.01285350938771069
4.201217567162852e-09,0.0128459157716995
4.206322165699091e-09,0.01284064153388561
4.210658699133499e-09,0.01283314027983649
4.214368318515323e-09,0.01282367795954478
4.217977029491983e-09,0.01281371189151832
4.223452811825585e-09,0.01279724119586483
4.228663310829398e-09,0.01278568394613261
4.233465924934913e-09,0.01278005659557583
4.238565213422759e-09,0.01278021471956917
4.243644182787334e-09,0.01278463231294979
4.248798609174282e-09,0.01279112584017507
4.254239631779726e-09,0.01279954368686113
4.259852493826995e-09,0.01280677733094761
4.265374365174469e-09,0.01280954592275731
4.270493428831927e-09,0.01280721171875646
4.274991933573996e-09,0.01280364461365322
4.278931082700334e-09,0.01280108853277777
4.282722727886738e-09,0.01279860155969938
4.287609815832524e-09,0.01279708346140032
4.29331013182686e-09,0.01279337436065307
4.298807654102562e-09,0.01278310176855399
4.304083366344252e-09,0.01276843595355067
4.309314357720773e-09,0.01275259788492915
4.314419447037751e-09,0.01273769147960951
4.319137913280887e-09,0.0127250444589426
4.32355680697191e-09,0.01271338726629849
4.327951596936008e-09,0.01270106033128061
4.332956424234172e-09,0.01268422641581496
4.338646229701068e-09,0.01266165790090345
4.344107372992801e-09,0.01264234645316653
4.349462811790606e-09,0.01262799118049263
4.356336744325041e-09,0.01261040943478261
4.36367017716533e-09,0.0125939145028907
4.370940704770398e-09,0.01258333091738366
4.377675849877113e-09,0.01257382450562427
4.384055257195576e-09,0.012560525418496
4.390293714959408e-09,0.01254288517465509
4.3967429040086e-09,0.01252389256178986
4.403507048525711e-09,0.01250849048412549
4.410082575717906e-09,0.01249877745599572
4.416408446830592e-09,0.01249245751186426
4.422352610603034e-09,0.01248802251308115
4.427693839187102e-09,0.01248438244131279
4.432252649057159e-09,0.01247955732656024
4.436058324539406e-09,0.01247921138381542
4.439503600290188e-09,0.0124798683033273
4.443745110515557e-09,0.01248331643423755
4.448756419466436e-09,0.0124879044357371
4.453260588170571e-09,0.01248591115270339
4.459401321241885e-09,0.01247725552181711
4.465021353452903e-09,0.01245927826841067
4.470336863801918e-09,0.01243455059634362
4.475592058155352e-09,0.0124076387392718
4.482226450545238e-09,0.01237362617025092
4.489273544942979e-09,0.01234226107670823
4.496311144588218e-09,0.012317150045085
4.502562858417666e-09,0.01230071940478235
4.508217301014934e-09,0.01228821705100976
4.513648701743632e-09,0.01227659874485989
4.519385408872601e-09,0.01226081569086463
4.5249261835279e-09,0.01224257406892587
4.529860612538501e-09,0.01222683059677075
4.534136644457587e-09,0.01221152537410759
4.537894644944789e-09,0.01219655854317033
4.541694622069632e-09,0.01217986986906533
4.547804746462857e-09,0.01214710098262914
4.553486351995482e-09,0.01211935586391718
4.558942669003087e-09,0.01209931168113142
4.564560282720411e-09,0.01208623236172509
4.5695377562429e-09,0.01207890762397175
4.573795081530218e-09,0.01207392507037545
4.577549536331065e-09,0.01207189525546838
4.581301640148662e-09,0.01207137675138412
4.587407183136308e-09,0.01207883964889128
4.592948217486198e-09,0.01208168834722847
4.598192890728525e-09,0.01207366356435067
4.60352676026162e-09,0.01206130308125403
4.608288091077509e-09,0.01204765295578083
4.612545407394471e-09,0.01203549956510125
4.616580628821089e-09,0.01202425225331275
4.620947228653274e-09,0.01201216071295654
4.626684308924218e-09,0.01199724078577546
4.632104319164631e-09,0.01197939888566305
4.637371303724324e-09,0.01195979205307093
4.642643908412084e-09,0.01193998515635825
4.648280796532283e-09,0.0119185258800974
4.653669659423757e-09,0.01189890404959812
4.658621460409371e-09,0.01188184711161965
4.663048319925362e-09,0.01186613392303161
4.667036405294684e-09,0.01185004240558802
4.671064666349136e-09,0.01183143677231937
4.676384505546785e-09,0.01180023357454391
4.682017722634031e-09,0.01176702588531748
4.688035496830872e-09,0.01173935341506387
4.694427888497425e-09,0.01171714332032559
4.700786218035145e-09,0.01169931784445465
4.706856135213042e-09,0.01168483971575824
4.712457296224498e-09,0.01167099524230416
4.717383961627271e-09,0.01165765942095034
4.721514982366103e-09,0.01164349225478813
4.725072839322447e-09,0.01163019348167471
4.728731922265476e-09,0.01161763748409203
4.736050088151536e-09,0.01160044860947695
4.741275317629916e-09,0.01158811318152293
4.746384160241796e-09,0.01157488760631688
4.751829213104997e-09,0.01156402897818006
4.756657973376084e-09,0.01155548001418086
4.761101470692486e-09,0.01154968165700078
4.765347398105992e-09,0.01154690534873814
4.769741833217559e-09,0.01154655865392737
4.775787320362382e-09,0.01155081415570584
4.783592817155727e-09,0.01154676440796855
4.790566165102398e-09,0.01152692864584902
4.796725584654899e-09,0.01149651082084379
4.802271980618743e-09,0.01146570542953535
4.807344997401805e-09,0.01144022534052998
4.812900650184926e-09,0.01141660760978667
4.818772264667697e-09,0.01139389897003467
4.824422572016083e-09,0.01137229986032165
4.829697750278977e-09,0.01135362811228822
4.834355079535928e-09,0.01133965119525273
4.838352528610666e-09,0.0113275401394682
4.842022377166248e-09,0.01131591525127568
4.846291408076761e-09,0.01130017822452606
4.852480695611277e-09,0.01127181833328073
4.857962983783625e-09,0.01124969075769217
4.863928931737179e-09,0.01122980942390561
4.870411010760582e-09,0.01120893474261366
4.876543513608295e-09,0.01118876006775499
4.882303130543504e-09,0.01117122527653229
4.88750433500448e-09,0.01115728144701199
4.891917499067508e-09,0.01114610844197801
4.895648949791524e-09,0.01113677637524337
4.899155592017236e-09,0.01112994021022308
4.903990116906725e-09,0.01112414357415167
4.908964282485281e-09,0.01112061490553654
4.913640332500383e-09,0.01111744563341686
4.919630797924605e-09,0.01111691162403169
4.925527879052479e-09,0.01111293498773288
4.931455451626242e-09,0.0111047776308382
4.937292097179351e-09,0.0110952030341179
4.944067764600015e-09,0.01108522383139257
4.951779625804125e-09,0.01107479849530832
4.958775847408536e-09,0.01105763313719639
4.964829811843448e-09,0.01103697068022891
4.970238238990573e-09,0.0110175895950256
4.975338036717022e-09,0.01100173707393932
4.981387450951696e-09,0.01098506016761648
4.987560261391827e-09,0.01096752990110706
4.993651130756055e-09,0.01094837835813359
4.996825565378028e-09,0.0109413124448911
5e-09,0.01093148963573766
